state,district,lat,lon,elevation_meters,dist_to_coast_km,dist_to_major_river_km,avg_annual_rainfall_mm,seismic_zone,primary_hazard_type,risk_level
Maharashtra,Palghar,17.753698,76.689881,6,30.49,14.05,2285,3,Heatwave,Low
Maharashtra,Palghar,17.758676,76.688313,21,7.21,23.86,1595,3,Flood,Medium
Maharashtra,Palghar,17.761506,76.697814,9,5.23,13.45,1976,3,Flood,Medium
Maharashtra,Palghar,17.771205,76.700992,27,10.38,8.39,2126,3,Heatwave,Low
Maharashtra,Palghar,17.774269,76.712521,61,0.45,1.67,973,3,Cyclone,Medium
Maharashtra,Palghar,17.767698,76.689873,11,20.56,0.21,2136,3,Cyclone,Medium
Maharashtra,Palghar,17.745314,76.704977,24,3.11,0.29,1729,3,Cyclone,Medium
Maharashtra,Palghar,17.752657,76.679257,6,1.36,16.15,2799,3,Flood,Medium
Maharashtra,Parbhani,16.627031,78.962451,68,19.35,4.68,2124,3,Cyclone,High
Maharashtra,Parbhani,16.600093,78.967934,28,1.0,25.85,2640,2,Heatwave,Low
Maharashtra,Parbhani,16.600606,78.968532,54,1.98,24.85,2340,3,Flood,Low
Maharashtra,Parbhani,16.606123,78.9782,34,25.55,3.58,1883,3,Flood,Medium
Maharashtra,Parbhani,16.616921,79.002613,34,6.35,21.63,3704,2,Heatwave,Low
Maharashtra,Parbhani,16.602576,78.969775,45,26.82,33.74,2400,2,Cyclone,Medium
Maharashtra,Parbhani,16.577402,78.976055,64,2.42,22.8,1203,3,Low,Low
Maharashtra,Parbhani,16.61066,78.963214,12,6.45,6.52,2692,2,Flood,Medium
Maharashtra,Parbhani,16.602154,78.984548,14,37.93,18.05,2643,4,Flood,Medium
Maharashtra,Parbhani,16.616517,78.978547,34,23.09,18.11,2103,3,Flood,Medium
Maharashtra,Pune,16.223647,78.438308,16,14.53,24.05,2283,2,Flood,Medium
Maharashtra,Pune,16.23903,78.429358,46,42.6,9.01,2866,3,Flood,Medium
Maharashtra,Pune,16.233825,78.44012,99,11.9,1.03,2860,4,Flood,Medium
Maharashtra,Pune,16.251404,78.442972,13,27.02,16.96,2360,3,Heatwave,Low
Maharashtra,Pune,16.249553,78.431855,40,1.36,12.6,3226,3,Flood,Medium
Maharashtra,Pune,16.24243,78.443246,23,7.07,7.14,2346,3,Flood,Medium
Maharashtra,Pune,16.236624,78.439104,6,32.78,9.82,2154,4,Flood,Medium
Maharashtra,Pune,16.242417,78.449123,20,18.23,15.36,1379,3,Low,Low
Maharashtra,Pune,16.249247,78.440677,20,47.48,31.94,532,3,Flood,Medium
Maharashtra,Pune,16.250867,78.450197,17,1.05,9.55,902,3,Cyclone,Medium
Maharashtra,Raigad,17.920972,79.874769,12,18.22,13.86,3263,4,Cyclone,High
Maharashtra,Raigad,17.922536,79.882481,58,3.84,12.13,3385,3,Flood,Low
Maharashtra,Raigad,17.943677,79.88002,52,2.47,40.13,3131,2,Flood,Low
Maharashtra,Raigad,17.927305,79.879967,27,22.96,32.26,2336,3,Flood,Medium
Maharashtra,Raigad,17.934329,79.892879,1,7.29,16.51,3032,3,Heatwave,Low
Maharashtra,Raigad,17.946722,79.879143,68,26.26,1.23,2362,3,Flood,Medium
Maharashtra,Raigad,17.937906,79.886852,33,22.05,0.97,1042,2,Flood,Medium
Maharashtra,Raigad,17.940016,79.895597,30,20.07,24.84,2468,4,Flood,Medium
Maharashtra,Raigad,17.924197,79.872028,19,33.14,9.01,1767,3,Cyclone,Low
Maharashtra,Raigad,17.93336,79.897459,37,6.63,3.49,1716,3,Cyclone,Medium
Maharashtra,Ratnagiri,17.608448,74.745837,15,4.02,18.94,1952,3,Heatwave,Low
Maharashtra,Ratnagiri,17.5926,74.767191,46,2.43,26.17,1653,3,Flood,Medium
Maharashtra,Ratnagiri,17.595039,74.754556,131,6.31,0.38,1122,2,Flood,Medium
Maharashtra,Ratnagiri,17.595705,74.775792,68,36.97,103.89,2144,3,Cyclone,Medium
Maharashtra,Ratnagiri,17.59788,74.759436,49,8.77,7.13,1497,3,Heatwave,Low
Maharashtra,Ratnagiri,17.596735,74.744852,32,32.05,11.31,1136,4,Heatwave,Medium
Maharashtra,Ratnagiri,17.60087,74.769239,20,11.38,27.24,1955,4,Flood,Medium
Maharashtra,Ratnagiri,17.607109,74.785032,106,32.78,16.82,2600,2,Cyclone,Medium
Maharashtra,Ratnagiri,17.591046,74.771317,13,12.41,9.04,606,4,Flood,Medium
Maharashtra,Ratnagiri,17.601833,74.771442,91,8.25,1.67,863,3,Cyclone,Medium
Maharashtra,Sangli,16.697147,78.748637,1,7.2,20.28,3161,3,Cyclone,High
Maharashtra,Sangli,16.679501,78.748558,1,3.81,23.2,2045,4,Low,Low
Maharashtra,Sangli,16.696175,78.74873,46,3.68,60.84,1943,3,Cyclone,Medium
Maharashtra,Sangli,16.693196,78.75703,18,2.75,31.66,2630,3,Cyclone,High
Maharashtra,Sangli,16.686434,78.753432,18,45.61,42.29,1397,2,Cyclone,Low
Maharashtra,Sangli,16.697624,78.741697,64,3.68,71.0,2474,3,Flood,Low
Maharashtra,Sangli,16.695856,78.743059,23,34.56,58.57,2715,4,Flood,Medium
Maharashtra,Sangli,16.691458,78.738207,7,14.34,109.17,2372,3,Flood,Medium
Maharashtra,Sangli,16.7055,78.742708,43,12.72,26.65,2305,4,Low,Low
Maharashtra,Sangli,16.698887,78.752239,8,9.57,5.84,3281,4,Heatwave,Medium
Maharashtra,Satara,17.071178,72.628817,49,19.78,15.28,2746,3,Flood,Medium
Maharashtra,Satara,17.092102,72.623876,59,21.79,24.86,2161,3,Heatwave,Low
Maharashtra,Satara,17.069163,72.63607,89,9.93,16.71,2860,3,Heatwave,Low
Maharashtra,Satara,17.075388,72.627716,49,8.96,36.77,2363,3,Flood,Medium
Maharashtra,Satara,17.059294,72.623688,7,7.84,10.88,1886,3,Low,Low
Maharashtra,Satara,17.082001,72.615523,14,0.06,33.27,1455,3,Flood,Medium
Maharashtra,Satara,17.09538,72.617002,37,17.35,14.54,535,4,Cyclone,High
Maharashtra,Satara,17.085088,72.61423,41,8.38,36.47,1480,2,Flood,Medium
Maharashtra,Satara,17.074434,72.639698,81,8.67,26.24,2324,4,Flood,Medium
Maharashtra,Satara,17.078422,72.632426,91,3.17,19.66,2412,2,Cyclone,High
Maharashtra,Sindhudurg,16.267839,75.553929,30,6.2,10.64,2980,3,Cyclone,High
Maharashtra,Sindhudurg,16.262618,75.533364,48,5.01,51.98,2018,3,Heatwave,Low
Maharashtra,Sindhudurg,16.274841,75.543702,4,23.6,31.57,1468,3,Flood,Medium
Maharashtra,Sindhudurg,16.271325,75.539182,16,9.59,2.9,2060,3,Flood,High
Maharashtra,Sindhudurg,16.266391,75.536003,88,1.38,0.36,1712,3,Flood,Medium
Maharashtra,Sindhudurg,16.25623,75.539948,16,17.0,9.53,1031,3,Flood,Medium
Maharashtra,Sindhudurg,16.283749,75.557383,81,4.3,43.39,2866,3,Flood,Low
Maharashtra,Sindhudurg,16.264252,75.55163,77,8.87,13.66,3720,2,Flood,Low
Maharashtra,Sindhudurg,16.270981,75.538931,70,9.53,4.77,1341,3,Flood,Medium
Maharashtra,Sindhudurg,16.266698,75.527618,93,6.15,30.5,2897,2,Cyclone,High
Maharashtra,Solapur,20.151083,73.008973,82,10.67,7.24,3257,4,Heatwave,Medium
Maharashtra,Solapur,20.148796,73.005775,6,9.6,8.82,2176,4,Flood,Medium
Maharashtra,Solapur,20.166389,73.009557,5,4.4,59.09,1918,3,Flood,Medium
Maharashtra,Solapur,20.146904,72.985146,18,12.82,26.52,2129,4,Flood,Medium
Maharashtra,Solapur,20.150058,73.008456,12,10.34,49.4,2262,4,Low,Low
Maharashtra,Solapur,20.142686,72.985751,106,11.28,52.79,2158,3,Cyclone,High
Maharashtra,Solapur,20.176984,73.004404,24,14.75,0.8,2787,4,Cyclone,High
Maharashtra,Solapur,20.141415,72.99796,28,5.29,16.93,2447,3,Flood,Medium
Maharashtra,Solapur,20.134065,72.983825,95,27.8,12.5,1517,3,Flood,Low
Maharashtra,Solapur,20.13126,72.989738,51,30.01,8.91,2482,2,Cyclone,Medium
Maharashtra,Thane,17.700567,72.132071,50,4.49,7.5,1332,2,Flood,Low
Maharashtra,Thane,17.697922,72.134238,44,23.92,8.39,3235,3,Flood,Medium
Maharashtra,Thane,17.702315,72.126201,57,45.71,14.22,1641,3,Cyclone,Low
Maharashtra,Thane,17.693526,72.113904,66,7.9,20.77,1630,4,Cyclone,High
Maharashtra,Thane,17.687246,72.136245,73,15.39,26.91,1657,3,Flood,Low
Maharashtra,Thane,17.698303,72.138211,74,5.59,8.96,1308,2,Cyclone,Medium
Maharashtra,Thane,17.696517,72.12004,38,5.1,29.85,1849,3,Cyclone,Medium
Maharashtra,Thane,17.719892,72.142435,54,3.12,11.4,660,2,Flood,Low
Maharashtra,Thane,17.695627,72.144985,58,2.45,0.84,3424,3,Flood,Medium
Maharashtra,Thane,17.694035,72.12302,41,9.25,0.65,1943,4,Heatwave,Medium
Maharashtra,Wardha,18.624038,79.722785,82,5.91,20.96,3038,3,Flood,Low
Maharashtra,Wardha,18.6191,79.722324,30,18.35,9.24,1810,4,Flood,Medium
Maharashtra,Wardha,18.62309,79.727857,23,2.28,73.85,3028,3,Cyclone,High
Maharashtra,Wardha,18.639573,79.732132,27,11.71,93.05,1510,3,Cyclone,Medium
Maharashtra,Wardha,18.598776,79.729849,36,23.6,6.54,2219,3,Flood,Medium
Maharashtra,Wardha,18.611261,79.725386,88,12.21,2.82,2678,3,Cyclone,High
Maharashtra,Wardha,18.62462,79.722001,19,62.93,4.34,1874,4,Flood,High
Maharashtra,Wardha,18.60456,79.728883,35,2.46,8.6,2623,3,Heatwave,Low
Maharashtra,Wardha,18.611612,79.727178,64,37.74,6.85,2910,3,Cyclone,Medium
Maharashtra,Wardha,18.603857,79.728046,9,9.03,2.79,3748,3,Cyclone,High
Maharashtra,Washim,20.69573,78.660532,8,9.18,12.91,1632,4,Heatwave,Medium
Maharashtra,Washim,20.732928,78.643436,20,6.21,9.56,2831,4,Flood,Medium
Maharashtra,Washim,20.7411,78.657658,145,35.45,45.33,2410,3,Flood,Low
Maharashtra,Washim,20.716873,78.672943,19,6.24,9.63,2150,3,Heatwave,Low
Maharashtra,Washim,20.718995,78.655334,121,17.66,21.66,2050,2,Cyclone,High
Maharashtra,Washim,20.72307,78.672591,45,4.91,12.11,3101,2,Cyclone,High
Maharashtra,Washim,20.717973,78.65843,32,29.45,9.35,2204,4,Flood,Medium
Maharashtra,Washim,20.723521,78.671073,9,2.21,14.78,1330,3,Flood,Medium
Maharashtra,Washim,20.725586,78.646762,120,4.95,26.06,2598,2,Flood,Low
Maharashtra,Washim,20.703086,78.666168,22,9.09,161.95,1957,2,Flood,Medium
Maharashtra,Yavatmal,17.67063,74.979012,21,3.99,3.53,2648,3,Heatwave,Low
Maharashtra,Yavatmal,17.642676,74.973641,22,18.52,21.54,2695,3,Heatwave,Low
Maharashtra,Yavatmal,17.679189,74.966389,11,25.74,24.29,1514,3,Flood,Medium
Maharashtra,Yavatmal,17.674743,74.976984,35,2.86,13.29,2160,3,Flood,Medium
Maharashtra,Yavatmal,17.657198,74.97553,7,6.07,26.21,2138,4,Flood,Medium
Maharashtra,Yavatmal,17.661434,74.965002,3,0.32,1.27,2878,3,Flood,High
Maharashtra,Yavatmal,17.67116,74.979788,25,0.02,23.51,2269,2,Flood,Medium
Maharashtra,Yavatmal,17.672632,74.9586,61,10.38,87.03,2245,4,Cyclone,High
Maharashtra,Yavatmal,17.659451,74.969812,25,4.19,12.38,2202,3,Flood,Medium
Maharashtra,Yavatmal,17.661458,74.967929,50,5.59,4.29,2603,3,Heatwave,Low
Manipur,Bishnupur,24.887094,94.566044,459,178.77,1.01,735,4,Landslide,Medium
Manipur,Bishnupur,24.858707,94.543982,559,143.13,140.79,1257,4,Landslide,Medium
Manipur,Bishnupur,24.86401,94.545036,41,206.7,10.67,1708,4,Flood,Medium
Manipur,Bishnupur,24.891643,94.523793,432,370.14,9.16,1120,4,Flood,Low
Manipur,Bishnupur,24.879127,94.547671,587,329.64,22.43,1325,4,Flood,Low
Manipur,Bishnupur,24.872758,94.515501,290,166.26,25.11,545,4,Landslide,Medium
Manipur,Bishnupur,24.878721,94.540825,451,257.42,31.18,550,4,Flood,Low
Manipur,Bishnupur,24.87279,94.522007,587,202.29,14.38,736,4,Flood,Low
Manipur,Bishnupur,24.870678,94.550262,447,201.62,1.13,883,4,Flood,Medium
Manipur,Bishnupur,24.887483,94.5515,491,125.07,6.84,1378,4,Flood,Low
Manipur,Chandel,24.671952,93.417964,203,201.11,9.64,944,4,Flood,Low
Manipur,Chandel,24.695828,93.388445,608,93.9,1.92,504,4,Flood,Medium
Manipur,Chandel,24.683626,93.403783,175,12.5,41.44,1663,4,Landslide,Medium
Manipur,Chandel,24.672678,93.410165,272,272.46,43.4,1585,4,Landslide,Medium
Manipur,Chandel,24.668937,93.397616,168,336.8,53.13,1223,4,Landslide,Medium
Manipur,Chandel,24.681304,93.406286,83,115.45,37.73,1853,4,Flood,Low
Manipur,Chandel,24.697784,93.404649,441,105.45,8.27,168,4,Landslide,Medium
Manipur,Chandel,24.686453,93.419353,389,36.22,38.16,997,4,Flood,Low
Manipur,Chandel,24.684401,93.408024,61,141.58,93.99,1711,4,Landslide,Medium
Manipur,Chandel,24.695211,93.407468,69,145.73,15.59,393,4,Flood,Low
Manipur,Churachandpur,25.625757,93.700918,430,211.25,26.32,1351,4,Flood,Low
Manipur,Churachandpur,25.593539,93.689864,497,247.19,10.77,485,4,Flood,Low
Manipur,Churachandpur,25.605032,93.698974,717,121.87,3.96,2221,4,Landslide,Medium
Manipur,Churachandpur,25.590126,93.697901,517,1.63,20.09,334,4,Flood,Low
Manipur,Churachandpur,25.601213,93.691422,186,355.25,7.16,1567,4,Flood,Low
Manipur,Churachandpur,25.583704,93.698664,509,346.12,13.11,1110,4,Landslide,Medium
Manipur,Churachandpur,25.589856,93.70733,700,197.64,44.0,678,4,Flood,Low
Manipur,Churachandpur,25.591394,93.710775,494,159.04,12.69,1387,4,Landslide,Medium
Manipur,Churachandpur,25.585213,93.701745,251,30.09,15.33,321,4,Flood,Low
Manipur,Churachandpur,25.599442,93.69146,353,353.84,3.68,1830,4,Landslide,Medium
Manipur,Imphal East,25.677815,93.059444,454,49.64,7.25,895,4,Flood,Low
Manipur,Imphal East,25.688661,93.050597,393,168.16,0.1,2036,4,Landslide,Medium
Manipur,Imphal East,25.671356,93.059656,936,10.36,2.38,1076,4,Flood,Medium
Manipur,Imphal East,25.700607,93.058482,664,9.48,3.13,1552,4,Flood,Medium
Manipur,Imphal East,25.68673,93.076171,625,47.38,10.86,1332,4,Landslide,Medium
Manipur,Imphal East,25.684406,93.063026,147,306.84,5.46,1082,4,Flood,Low
Manipur,Imphal East,25.67747,93.063523,127,43.51,6.05,805,4,Flood,Low
Manipur,Imphal East,25.677205,93.068219,72,428.09,14.76,755,4,Landslide,Medium
Manipur,Imphal East,25.669369,93.067051,204,251.7,26.25,150,4,Flood,Low
Manipur,Imphal East,25.679425,93.048649,489,51.38,0.71,150,4,Landslide,Medium
Manipur,Imphal West,25.872326,94.774845,401,196.03,23.73,481,4,Flood,Low
Manipur,Imphal West,25.884213,94.746616,251,18.85,31.78,762,4,Flood,Low
Manipur,Imphal West,25.891966,94.756716,259,213.27,9.17,1602,4,Flood,Low
Manipur,Imphal West,25.873001,94.77763,2,76.36,86.26,1448,4,Flood,Medium
Manipur,Imphal West,25.86932,94.750429,374,537.3,2.57,362,4,Landslide,Medium
Manipur,Imphal West,25.89562,94.76311,361,180.92,30.55,2030,4,Landslide,Medium
Manipur,Imphal West,25.859242,94.749051,256,163.27,25.32,1122,4,Flood,Low
Manipur,Imphal West,25.885364,94.751686,364,60.31,6.76,1014,4,Landslide,Medium
Manipur,Imphal West,25.897229,94.764211,494,169.83,13.16,528,4,Flood,Low
Manipur,Imphal West,25.882628,94.754704,162,331.18,8.14,1723,4,Flood,Low
Manipur,Jiribam,25.146537,94.237028,623,235.74,8.12,1094,4,Landslide,Medium
Manipur,Jiribam,25.149208,94.230999,184,81.28,1.39,1143,4,Landslide,Medium
Manipur,Jiribam,25.147019,94.241903,338,253.11,115.69,1477,4,Landslide,Medium
Manipur,Jiribam,25.13616,94.226513,378,124.0,11.9,892,4,Landslide,Medium
Manipur,Jiribam,25.139416,94.241674,80,290.74,19.19,150,4,Flood,Low
Manipur,Jiribam,25.135603,94.230563,264,251.95,1.36,1375,4,Flood,Medium
Manipur,Jiribam,25.14994,94.24745,132,123.1,5.21,991,4,Flood,Low
Manipur,Jiribam,25.129242,94.227628,316,56.72,0.33,1025,4,Flood,Medium
Manipur,Jiribam,25.138435,94.234386,662,137.98,59.51,954,4,Landslide,Medium
Manipur,Jiribam,25.14997,94.245051,482,29.85,6.93,2007,4,Flood,Medium
Manipur,Kakching,24.000427,94.580948,562,370.75,48.28,2374,4,Landslide,Medium
Manipur,Kakching,24.026758,94.602984,252,123.41,4.62,1088,4,Flood,Medium
Manipur,Kakching,24.003886,94.60039,86,228.9,6.16,150,4,Landslide,Medium
Manipur,Kakching,24.008083,94.617292,256,213.11,24.86,1222,4,Flood,Low
Manipur,Kakching,24.027496,94.589407,264,268.34,15.59,945,4,Landslide,Medium
Manipur,Kakching,24.016874,94.602892,394,211.99,35.75,1464,4,Landslide,Medium
Manipur,Kakching,24.009764,94.585225,69,12.03,29.84,1248,4,Landslide,Medium
Manipur,Kakching,24.026388,94.591409,358,5.21,19.24,1527,4,Flood,Low
Manipur,Kakching,24.018818,94.606472,107,12.59,8.26,795,4,Flood,Low
Manipur,Kakching,24.006637,94.594838,347,272.38,9.63,634,4,Flood,Low
Manipur,Kamjong,25.807686,93.27624,203,370.53,20.86,2012,4,Flood,Medium
Manipur,Kamjong,25.799678,93.272483,361,337.96,10.02,1076,4,Flood,Low
Manipur,Kamjong,25.801515,93.276866,420,287.36,68.54,350,4,Landslide,Medium
Manipur,Kamjong,25.80058,93.276989,443,214.86,6.73,1171,4,Flood,Low
Manipur,Kamjong,25.788446,93.274749,240,124.1,20.57,487,4,Landslide,Medium
Manipur,Kamjong,25.798751,93.263054,312,144.62,1.71,150,4,Flood,Medium
Manipur,Kamjong,25.811012,93.286341,357,223.69,0.33,658,4,Landslide,Medium
Manipur,Kamjong,25.799206,93.277251,68,91.31,22.39,1590,4,Flood,Low
Manipur,Kamjong,25.79312,93.286906,7,198.68,1.88,307,4,Flood,High
Manipur,Kamjong,25.789789,93.272875,309,96.63,2.49,316,4,Landslide,Medium
Manipur,Kangpokpi,25.826325,93.655775,1036,144.4,15.35,1274,4,Landslide,Medium
Manipur,Kangpokpi,25.807952,93.616716,384,56.07,46.38,1757,4,Flood,Low
Manipur,Kangpokpi,25.820174,93.650797,299,452.24,0.98,1448,4,Landslide,Medium
Manipur,Kangpokpi,25.806324,93.626014,442,392.75,5.7,1124,4,Landslide,Medium
Manipur,Kangpokpi,25.814052,93.627686,565,300.58,60.86,908,4,Flood,Low
Manipur,Kangpokpi,25.810509,93.65516,160,343.59,4.94,150,4,Flood,Medium
Manipur,Kangpokpi,25.826102,93.648623,583,413.69,27.77,1382,4,Landslide,Medium
Manipur,Kangpokpi,25.809152,93.648083,344,243.54,10.09,1530,4,Landslide,Medium
Manipur,Kangpokpi,25.821205,93.626217,200,177.91,33.78,1619,4,Flood,Low
Manipur,Kangpokpi,25.818144,93.63927,747,413.84,25.62,1154,4,Flood,Low
Manipur,Noney,24.846068,94.780354,162,99.41,15.51,1183,4,Flood,Low
Manipur,Noney,24.830185,94.812818,245,412.16,2.15,1307,4,Landslide,Medium
Manipur,Noney,24.833425,94.77539,794,231.59,21.61,200,4,Landslide,Medium
Manipur,Noney,24.828332,94.782571,426,182.7,18.05,1698,4,Landslide,Medium
Manipur,Noney,24.822994,94.77029,48,350.7,5.91,520,4,Landslide,Medium
Manipur,Noney,24.833847,94.759021,62,11.1,18.15,1130,4,Landslide,Medium
Manipur,Noney,24.822355,94.763538,172,355.37,9.27,619,4,Flood,Low
Manipur,Noney,24.833008,94.775763,705,135.67,2.41,434,4,Flood,Medium
Manipur,Noney,24.838133,94.775836,202,90.97,0.28,150,4,Flood,Medium
Manipur,Noney,24.815127,94.764145,445,298.73,26.86,1954,4,Landslide,Medium
Manipur,Pherzawl,25.858768,94.59208,194,110.96,10.81,150,4,Flood,Low
Manipur,Pherzawl,25.867164,94.586295,379,373.43,0.16,150,4,Landslide,Medium
Manipur,Pherzawl,25.852956,94.571954,643,429.78,3.57,498,4,Flood,Medium
Manipur,Pherzawl,25.855036,94.582701,228,10.91,4.87,150,4,Flood,Medium
Manipur,Pherzawl,25.847149,94.589977,43,93.71,47.25,513,4,Landslide,Medium
Manipur,Pherzawl,25.868282,94.592472,413,112.58,8.21,378,4,Flood,Low
Manipur,Pherzawl,25.884996,94.57648,344,302.15,6.77,547,4,Flood,Low
Manipur,Pherzawl,25.867826,94.574145,359,78.2,21.48,150,4,Landslide,Medium
Manipur,Pherzawl,25.887168,94.575222,250,94.42,16.78,1513,4,Flood,Low
Manipur,Pherzawl,25.87229,94.594062,236,330.35,13.94,594,4,Flood,Low
Manipur,Senapati,24.953611,94.567232,8,396.72,2.35,1204,4,Landslide,Medium
Manipur,Senapati,24.953768,94.571058,358,104.03,15.67,1250,4,Landslide,Medium
Manipur,Senapati,24.925962,94.560881,407,450.52,7.06,649,4,Landslide,Medium
Manipur,Senapati,24.944355,94.567479,245,275.91,64.61,1925,4,Landslide,Medium
Manipur,Senapati,24.949426,94.583682,84,20.26,29.13,1409,4,Flood,Low
Manipur,Senapati,24.938847,94.552783,110,70.09,44.62,623,4,Flood,Low
Manipur,Senapati,24.937195,94.565394,497,261.98,36.61,637,4,Flood,Low
Manipur,Senapati,24.941386,94.564741,227,211.56,18.64,1355,4,Flood,Low
Manipur,Senapati,24.945117,94.548284,397,17.72,10.56,2229,4,Landslide,Medium
Manipur,Senapati,24.924971,94.543575,489,370.94,9.07,1383,4,Flood,Low
Manipur,Tamenglong,24.30801,94.093795,283,145.98,4.81,994,4,Flood,Medium
Manipur,Tamenglong,24.297649,94.089,818,434.12,17.76,1560,4,Flood,Low
Manipur,Tamenglong,24.300228,94.083894,136,222.03,10.09,1795,4,Landslide,Medium
Manipur,Tamenglong,24.307115,94.089845,655,170.2,1.31,382,4,Flood,Medium
Manipur,Tamenglong,24.296502,94.091912,358,280.4,35.11,1393,4,Landslide,Medium
Manipur,Tamenglong,24.294023,94.089332,138,206.53,27.14,1613,4,Landslide,Medium
Manipur,Tamenglong,24.312695,94.102851,273,406.12,3.06,1851,4,Landslide,Medium
Manipur,Tamenglong,24.299254,94.072673,396,217.31,0.23,1301,4,Flood,Medium
Manipur,Tamenglong,24.296325,94.068398,58,39.75,0.28,1044,4,Landslide,Medium
Manipur,Tamenglong,24.291507,94.095673,380,230.65,26.02,1082,4,Flood,Low
Manipur,Tengnoupal,23.995786,93.261313,739,200.48,1.59,2057,4,Landslide,Medium
Manipur,Tengnoupal,23.998595,93.251302,561,69.31,11.22,509,4,Landslide,Medium
Manipur,Tengnoupal,24.003534,93.249683,154,330.6,9.79,1423,4,Landslide,Medium
Manipur,Tengnoupal,24.011686,93.23986,374,242.66,14.38,1346,4,Flood,Low
Manipur,Tengnoupal,24.009755,93.230717,401,36.88,32.02,734,4,Landslide,Medium
Manipur,Tengnoupal,24.005551,93.269477,502,381.07,71.03,1484,4,Flood,Low
Manipur,Tengnoupal,24.000817,93.250072,211,67.57,35.24,1963,4,Flood,Low
Manipur,Tengnoupal,24.018014,93.25505,370,146.19,1.24,1013,4,Flood,Medium
Manipur,Tengnoupal,24.017449,93.267804,208,281.4,9.45,1885,4,Landslide,Medium
Manipur,Tengnoupal,24.019589,93.235107,427,165.42,42.17,963,4,Landslide,Medium
Manipur,Thoubal,24.147305,94.195312,346,162.23,1.51,389,4,Flood,Medium
Manipur,Thoubal,24.147468,94.175664,5,226.93,36.99,485,4,Flood,Medium
Manipur,Thoubal,24.15184,94.173303,524,225.97,1.95,150,4,Flood,Medium
Manipur,Thoubal,24.160674,94.176412,272,125.1,26.75,2354,4,Landslide,Medium
Manipur,Thoubal,24.167137,94.201544,435,89.6,0.42,1591,4,Landslide,Medium
Manipur,Thoubal,24.13876,94.16512,223,181.17,21.73,1917,4,Landslide,Medium
Manipur,Thoubal,24.147919,94.181124,546,84.22,51.56,1565,4,Flood,Low
Manipur,Thoubal,24.146419,94.193303,212,326.07,10.5,1410,4,Flood,Low
Manipur,Thoubal,24.138797,94.178008,28,186.3,5.15,1324,4,Landslide,Medium
Manipur,Thoubal,24.135512,94.185936,348,268.79,10.47,990,4,Flood,Low
Manipur,Ukhrul,25.621476,94.557822,190,374.19,39.3,150,4,Flood,Low
Manipur,Ukhrul,25.618201,94.549323,483,303.7,7.19,1182,4,Landslide,Medium
Manipur,Ukhrul,25.610573,94.553402,138,286.77,25.11,1052,4,Flood,Low
Manipur,Ukhrul,25.618645,94.576223,710,259.5,10.91,1929,4,Flood,Low
Manipur,Ukhrul,25.604787,94.565637,78,264.74,24.45,793,4,Landslide,Medium
Manipur,Ukhrul,25.622674,94.562699,553,122.75,21.65,1711,4,Landslide,Medium
Manipur,Ukhrul,25.600282,94.574246,0,378.09,33.34,460,4,Landslide,Medium
Manipur,Ukhrul,25.626079,94.564414,130,130.49,17.21,1090,4,Landslide,Medium
Manipur,Ukhrul,25.629973,94.575629,740,197.18,2.55,1212,4,Flood,Medium
Manipur,Ukhrul,25.620728,94.585778,283,157.96,107.89,1169,4,Landslide,Medium
Meghalaya,East Garo Hills,26.590042,91.795065,726,231.96,0.41,1870,4,Flood,Medium
Meghalaya,East Garo Hills,26.586487,91.80798,318,406.36,12.18,3350,4,Flood,Medium
Meghalaya,East Garo Hills,26.574755,91.815227,410,163.86,32.47,2142,4,Landslide,Medium
Meghalaya,East Garo Hills,26.586441,91.802869,467,37.3,8.99,2198,4,Flood,Medium
Meghalaya,East Garo Hills,26.576969,91.799949,847,344.07,1.79,2974,4,Landslide,Medium
Meghalaya,East Garo Hills,26.581545,91.810071,549,296.36,9.15,1246,4,Flood,Low
Meghalaya,East Garo Hills,26.562396,91.824735,377,129.34,38.46,3652,4,Flood,Medium
Meghalaya,East Garo Hills,26.583642,91.803226,471,68.74,14.97,1623,4,Flood,Low
Meghalaya,East Garo Hills,26.58162,91.793101,475,75.92,10.93,2715,4,Flood,Medium
Meghalaya,East Garo Hills,26.584896,91.796752,643,198.77,29.42,2119,4,Landslide,Medium
Meghalaya,East Jaintia Hills,25.648872,90.368747,279,142.9,7.16,2799,4,Flood,Medium
Meghalaya,East Jaintia Hills,25.627798,90.367677,60,265.57,18.69,1684,4,Flood,Low
Meghalaya,East Jaintia Hills,25.658833,90.352234,420,110.13,40.34,395,4,Flood,Low
Meghalaya,East Jaintia Hills,25.633847,90.370967,4,96.87,32.24,2501,4,Landslide,Medium
Meghalaya,East Jaintia Hills,25.639164,90.355516,404,364.21,20.51,3189,4,Flood,Medium
Meghalaya,East Jaintia Hills,25.62183,90.351502,130,188.88,1.32,2049,4,Flood,Medium
Meghalaya,East Jaintia Hills,25.639927,90.367201,213,47.85,49.07,1290,4,Flood,Low
Meghalaya,East Jaintia Hills,25.636948,90.366819,558,289.22,59.67,433,4,Flood,Low
Meghalaya,East Jaintia Hills,25.628882,90.360453,269,170.48,11.18,1826,4,Flood,Low
Meghalaya,East Jaintia Hills,25.642518,90.368266,363,135.56,12.38,2383,4,Landslide,Medium
Meghalaya,East Khasi Hills,26.403832,91.582295,358,241.43,33.57,2464,4,Flood,Medium
